@relation 'dataframe-weka.filters.unsupervised.attribute.StringToNominal-R18-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NC:A,D:B,N:?-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R3-4-weka.filters.unsupervised.attribute.Remove-R14-15-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1,2'

@attribute age numeric
@attribute sex {'M','F'}
@attribute inhabitants numeric
@attribute unemployment_rate numeric
@attribute comm_crimes numeric
@attribute issuance_frequency {'MONTHLY ISSUANCE','ISSUANCE AFTER TRANSACTION','WEEKLY ISSUANCE'}
@attribute average_credit numeric
@attribute max_credit numeric
@attribute min_credit numeric
@attribute average_withdrawal numeric
@attribute max_withdrawal numeric
@attribute min_withdrawal numeric
@attribute card {'Y','N'}
@attribute stato {1,0}

@data
43,'M',138032,5.66,4505,'MONTHLY ISSUANCE',3718.181818,9800,200,1830,3300,200,'Y',?
47,'M',70646,3.64,1542,'MONTHLY ISSUANCE',12338.590625,22126.1,1100,11832.12,26148.6,5468.6,'Y',?
18,'M',125832,4.12,2103,'MONTHLY ISSUANCE',7845.307692,15050.8,5849.7,7375.419355,21749.6,3500,'Y',?
38,'M',157042,2.43,3894,'MONTHLY ISSUANCE',5080.466667,15035.3,200,5069.133333,9259,2400,'Y',?
22,'F',75232,2.21,2813,'MONTHLY ISSUANCE',7537.136508,15875.4,4446.7,6850.589831,27625.6,2905.6,'Y',?
43,'M',51313,4.2,1452,'MONTHLY ISSUANCE',30351.7,44317.8,400,23129.842424,53658.6,2200,'N',?
55,'F',78955,2.44,1717,'WEEKLY ISSUANCE',54232.346667,124436.7,143,46624.965517,135608,5008,'N',?
41,'F',197099,2.31,4265,'WEEKLY ISSUANCE',35871.75,156707.7,197.3,30409.375,78975,6175,'Y',?
77,'M',127369,5.88,2807,'MONTHLY ISSUANCE',4923.115686,5438.8,4844.6,4860.480851,31454.6,575.6,'Y',?
74,'F',127369,5.88,2807,'MONTHLY ISSUANCE',4923.115686,5438.8,4844.6,4860.480851,31454.6,575.6,'Y',?
47,'M',197099,2.31,4265,'ISSUANCE AFTER TRANSACTION',40239.186441,120834.5,74.8,32550.857627,151700,100,'Y',?
52,'F',125832,4.12,2103,'MONTHLY ISSUANCE',20052.010714,27555.4,18300.3,19796.761538,38694.6,3200,'N',?
46,'M',125832,4.12,2103,'MONTHLY ISSUANCE',20052.010714,27555.4,18300.3,19796.761538,38694.6,3200,'Y',?
48,'F',197099,2.31,4265,'MONTHLY ISSUANCE',20982.862162,29751.6,400,21275.788571,41514.6,7300,'Y',?
61,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',3445.617647,3579.1,900,2835.303448,5409.6,2139.6,'Y',?
60,'M',122603,2.01,5273,'MONTHLY ISSUANCE',15688.066667,21644,14345.5,15236.874286,30597.6,5297.6,'Y',?
29,'F',88757,2.68,2218,'MONTHLY ISSUANCE',68234.435294,183583.2,184.5,64801.151515,211614.6,14.6,'Y',?
50,'F',77917,2.89,2122,'MONTHLY ISSUANCE',21028.853333,30425.1,600,17025.492308,36494.6,214.6,'Y',?
55,'F',58796,3.6,1879,'MONTHLY ISSUANCE',7596.328571,16471.5,5090.2,7202.125,27401.6,100,'Y',?
54,'M',77917,2.89,2122,'MONTHLY ISSUANCE',21028.853333,30425.1,600,17025.492308,36494.6,214.6,'Y',?
55,'M',67298,1.29,1127,'MONTHLY ISSUANCE',32926.868571,45900.6,30240.3,27589.352941,69614.6,3500,'N',?
73,'F',70699,3.35,1910,'MONTHLY ISSUANCE',4780.257692,4978.1,600,4948.666667,9108.6,3254,'Y',?
18,'M',285387,7.75,10108,'MONTHLY ISSUANCE',19559.991667,27040.6,17967.2,18571.452174,39808.6,400,'N',?
39,'F',95616,4.43,3040,'MONTHLY ISSUANCE',22201.692727,31303.9,20238.4,21010.555556,37578.6,2900,'N',?
26,'F',74062,2.62,1181,'MONTHLY ISSUANCE',26203.572464,36610.7,800,26061.176119,45547.6,8647.6,'Y',?
43,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',17652.992857,29254.8,600,16310.661538,42286.6,2400,'N',?
46,'M',94725,2.87,4846,'MONTHLY ISSUANCE',23606.122059,32626,21603.6,22619.451515,47740.6,13440.6,'N',?
22,'F',228848,4.72,5887,'MONTHLY ISSUANCE',14492.3,25452.4,12909.6,15102.297561,33533.6,3913.6,'Y',?
69,'F',51428,3.98,1099,'MONTHLY ISSUANCE',6223.436667,6754.9,6163.1,6382.5,20754.6,2914.6,'Y',?
78,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',5091.758824,5600.5,5007.3,4544.015385,12421.6,2701.6,'Y',?
23,'F',124605,4.98,3158,'MONTHLY ISSUANCE',13013.263235,23638.7,600,12883.472727,36201.6,3800,'Y',?
59,'M',77963,4.02,3120,'MONTHLY ISSUANCE',48820.511111,142441.9,170.3,43065.375,120274.6,10400,'N',?
48,'F',72541,2.01,1525,'MONTHLY ISSUANCE',15237.492958,38130.6,12129.1,14160.313043,63617.6,1200,'Y',?
23,'F',121947,2.97,3839,'MONTHLY ISSUANCE',5680.722388,46540.3,64.1,5778.789831,23214.6,14.6,'Y',?
27,'F',88884,1.85,2674,'MONTHLY ISSUANCE',12830.83125,32821.1,10530.8,12141.36129,49365.6,1700,'Y',?
20,'F',226122,4.79,9208,'MONTHLY ISSUANCE',18690.902941,26023.9,800,17437.9,51857.6,4400,'Y',?
40,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',38789.121429,54238.9,200,32969.6,72976.6,6700,'N',?
45,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',38789.121429,54238.9,200,32969.6,72976.6,6700,'Y',?
41,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',22331.76,31745.4,900,22108.05,57480.6,8100.6,'Y',?
18,'M',139012,3.49,2799,'MONTHLY ISSUANCE',27098.529231,37526.7,24893.6,24269.777778,48801.6,10401.6,'Y',?
64,'M',51428,3.98,1099,'MONTHLY ISSUANCE',6223.436667,6754.9,6163.1,6382.5,20754.6,2914.6,'Y',?
44,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',22331.76,31745.4,900,22108.05,57480.6,8100.6,'Y',?
45,'F',125832,4.12,2103,'MONTHLY ISSUANCE',25227.308333,34893.8,23234.9,23108.582609,40504.6,2300,'N',?
76,'M',124605,4.98,3158,'MONTHLY ISSUANCE',6163.309259,6299.3,900,6292.996,16225.6,2100,'Y',?
39,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',21775.625,72318.6,86.3,18312.977778,48742.6,4342.6,'Y',?
42,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',21775.625,72318.6,86.3,18312.977778,48742.6,4342.6,'Y',?
77,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',4940.173913,5172.6,900,4540.4,18481.6,14.6,'Y',?
77,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',4940.173913,5172.6,900,4540.4,18481.6,14.6,'Y',?
73,'F',157042,2.43,3894,'MONTHLY ISSUANCE',4384.037037,4694.8,4300.5,3918.226087,14398.6,2188.6,'Y',?
51,'M',67298,1.29,1127,'MONTHLY ISSUANCE',3281.878571,3497.3,1000,2752.977778,4174.6,2284.6,'Y',?
59,'F',67298,1.29,1127,'MONTHLY ISSUANCE',3281.878571,3497.3,1000,2752.977778,4174.6,2284.6,'Y',?
55,'F',162580,1.81,5410,'MONTHLY ISSUANCE',54521.307143,75082.3,49924.4,46438.992727,91114.6,14.6,'N',?
35,'M',177686,1.71,6295,'MONTHLY ISSUANCE',8417.311765,15707.5,600,7519.025,27534.6,14.6,'Y',?
31,'F',74062,2.62,1181,'WEEKLY ISSUANCE',45516.616129,145891.8,33,45082.557895,157930,30,'Y',?
57,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',9643.243478,15586,800,9549.342857,18818.6,2500,'Y',?
76,'M',161227,5.57,4595,'MONTHLY ISSUANCE',5494.417857,5621.7,600,5456.666667,17809.6,3639.6,'Y',?
62,'F',197099,2.31,4265,'MONTHLY ISSUANCE',6329.416667,6496.7,700,6150.163636,17641.6,2100,'Y',?
39,'M',109164,3.95,2471,'MONTHLY ISSUANCE',16572.696667,23279.7,400,15710.834483,47642.6,3942.6,'Y',?
21,'M',117897,5.74,2059,'MONTHLY ISSUANCE',8194.141935,53251.6,3272.7,8001.245902,30414.6,14.6,'Y',?
33,'M',75685,2.26,2123,'MONTHLY ISSUANCE',2979.404286,3510.4,2915.6,2889.075758,9198.6,14.6,'Y',?
39,'F',75685,2.26,2123,'MONTHLY ISSUANCE',2979.404286,3510.4,2915.6,2889.075758,9198.6,14.6,'Y',?
65,'M',85852,8.23,2822,'MONTHLY ISSUANCE',4819.555556,4949,500,4998.485,11088.6,3088.6,'Y',?
41,'M',87419,2.66,3198,'MONTHLY ISSUANCE',3295.480952,3372.8,700,3142.624138,7994.6,2194.6,'Y',?
45,'F',87419,2.66,3198,'MONTHLY ISSUANCE',3295.480952,3372.8,700,3142.624138,7994.6,2194.6,'Y',?
21,'M',103347,2.07,2354,'MONTHLY ISSUANCE',15817.965,23780.1,900,16120.244444,25698.6,6000,'Y',?
41,'M',53921,3.26,1875,'MONTHLY ISSUANCE',26247.525,36831.1,1100,26058.980282,60846.6,1400,'N',?
47,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',4054.020313,15311.8,400,3675.713333,10518.6,1998.6,'Y',?
48,'F',108871,3.47,2305,'MONTHLY ISSUANCE',3388.309091,3559.3,300,3171.477778,5966.6,2336.6,'Y',?
41,'M',125236,7.68,5190,'MONTHLY ISSUANCE',13718.04,18917.7,12471.9,13634.87931,20984.6,2400,'Y',?
19,'M',102609,5.45,2134,'MONTHLY ISSUANCE',7304.841026,46846.9,1358.8,7404.472222,42414.6,14.6,'Y',?
60,'F',85852,8.23,2822,'MONTHLY ISSUANCE',4819.555556,4949,500,4998.485,11088.6,3088.6,'Y',?
16,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',6593.178431,49369.9,53.9,6297.396078,36914.6,14.6,'N',?
37,'M',103347,2.07,2354,'MONTHLY ISSUANCE',16669.601389,23112.4,200,16315.494286,38551.6,4500,'Y',?
22,'M',95616,4.43,3040,'MONTHLY ISSUANCE',21209.2,30095,900,21244.659259,36458.6,8244,'Y',?
18,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',39164.544444,57213.3,200,29816.188235,60714.6,10600,'N',?
79,'F',106054,6.55,3079,'MONTHLY ISSUANCE',6418.322222,6774.3,1100,5709.946667,15936.6,1500,'Y',?
48,'F',112709,2.31,2618,'MONTHLY ISSUANCE',20963.41087,32968.4,17082.7,10988.706818,56314.6,14.6,'Y',?
38,'F',72541,2.01,1525,'MONTHLY ISSUANCE',25694.422917,36274.6,1100,24214.451064,48376.6,2300,'N',?
17,'F',94725,2.87,4846,'MONTHLY ISSUANCE',8320.38125,36382,1885.6,7078.861538,25114.6,14.6,'Y',?
38,'M',75232,2.21,2813,'MONTHLY ISSUANCE',28160.9625,173442.9,52,23557.048276,130735.6,3135.6,'Y',?
61,'F',106054,6.55,3079,'MONTHLY ISSUANCE',4787.776923,4920.7,4723.4,4448.118182,17090.6,2590.6,'Y',?
64,'M',170449,3.09,6261,'MONTHLY ISSUANCE',5989.472222,6812.6,5920.6,6224.83125,19730.6,2010.6,'Y',?
61,'F',170449,3.09,6261,'MONTHLY ISSUANCE',5989.472222,6812.6,5920.6,6224.83125,19730.6,2010.6,'Y',?
78,'F',161227,5.57,4595,'MONTHLY ISSUANCE',6440.578788,7454,6367,6371.3,17094.6,3844.6,'Y',?
65,'M',226122,4.79,9208,'MONTHLY ISSUANCE',4170.904255,4293.2,200,4311.014286,8016.6,2816.6,'Y',?
46,'M',285387,7.75,10108,'MONTHLY ISSUANCE',21941.679167,30089.6,19992.5,21833.518182,52462.6,6100,'N',?
67,'M',125832,4.12,2103,'MONTHLY ISSUANCE',6440.672727,6790.9,600,6997.211765,18411.6,2031.6,'Y',?
40,'F',42821,7.01,1358,'MONTHLY ISSUANCE',1124.49434,13000,3.2,1481.25,5800,100,'Y',?
69,'F',72541,2.01,1525,'MONTHLY ISSUANCE',5855.083784,6830,5737.4,5475.915152,21430.6,3400.6,'Y',?
39,'M',74062,2.62,1181,'MONTHLY ISSUANCE',16549.292857,25456.4,1100,14451.066667,28166.6,4700,'N',?
38,'M',75232,2.21,2813,'MONTHLY ISSUANCE',4920.62069,15223.4,700,4002.552,10830.6,2160.6,'Y',?
36,'F',74062,2.62,1181,'MONTHLY ISSUANCE',16549.292857,25456.4,1100,14451.066667,28166.6,4700,'Y',?
52,'M',285387,7.75,10108,'MONTHLY ISSUANCE',22546.81875,31581.8,700,21882.270968,57817.6,5937.6,'N',?
68,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',4565.220833,4778.2,600,4656.463158,8729.6,3129.6,'Y',?
28,'F',112065,1.44,4987,'MONTHLY ISSUANCE',8899.71194,25327,200,8142.49375,31683.6,3800,'Y',?
22,'M',75685,2.26,2123,'MONTHLY ISSUANCE',7880.776471,42119.8,140.5,7633.333333,17200,1000,'N',?
38,'F',323870,5.44,18347,'MONTHLY ISSUANCE',32778.814516,45814.1,1100,28944.091803,61596,11900,'Y',?
48,'M',161227,5.57,4595,'MONTHLY ISSUANCE',11552.009091,20460.6,300,11126.640625,35224.6,700,'N',?
31,'F',67298,1.29,1127,'MONTHLY ISSUANCE',25584.25,38839.3,1100,24230.153191,47162,100,'N',?
56,'F',323870,5.44,18347,'MONTHLY ISSUANCE',26790.105714,36953.6,24546.5,27119.848485,53180.6,3580.6,'N',?
48,'M',323870,5.44,18347,'MONTHLY ISSUANCE',26790.105714,36953.6,24546.5,27119.848485,53180.6,3580.6,'Y',?
57,'F',117897,5.74,2059,'MONTHLY ISSUANCE',3027.12,3206.7,1000,2502.94,4926.6,14.6,'Y',?
35,'F',162580,1.81,5410,'MONTHLY ISSUANCE',3150,12400,200,2418.181818,5500,100,'Y',?
38,'M',162580,1.81,5410,'MONTHLY ISSUANCE',3150,12400,200,2418.181818,5500,100,'Y',?
47,'M',117897,5.74,2059,'MONTHLY ISSUANCE',35706.792,144878.9,200.9,28580.254167,137392.6,5592.6,'N',?
42,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',23187.25,32368.2,400,22227.15,53594.6,14.6,'N',?
24,'M',88884,1.85,2674,'MONTHLY ISSUANCE',2999.922222,3114.1,600,2888.118182,8098.6,2038.6,'Y',?
30,'M',67298,1.29,1127,'MONTHLY ISSUANCE',25584.25,38839.3,1100,24230.153191,47162,100,'Y',?
58,'M',107870,4.31,3868,'MONTHLY ISSUANCE',41065.422581,242836.2,106.8,39122.427586,220814.6,14.6,'Y',?
56,'F',109164,3.95,2471,'MONTHLY ISSUANCE',21597.029412,30171.4,400,21115.002985,36694.6,3700,'Y',?
78,'F',81344,3.97,2487,'MONTHLY ISSUANCE',6619.721429,6796.8,400,6845.36,36776,14.6,'Y',?
80,'M',81344,3.97,2487,'MONTHLY ISSUANCE',6619.721429,6796.8,400,6845.36,36776,14.6,'Y',?
69,'M',170449,3.09,6261,'MONTHLY ISSUANCE',6560.250877,6939.3,6450.8,6029.437736,20061.6,3401.6,'Y',?
74,'F',170449,3.09,6261,'MONTHLY ISSUANCE',6560.250877,6939.3,6450.8,6029.437736,20061.6,3401.6,'Y',?
18,'M',139012,3.49,2799,'MONTHLY ISSUANCE',7176.409722,50726.1,800,7334.973529,28314.6,14.6,'Y',?
32,'M',95907,2.94,1668,'MONTHLY ISSUANCE',3450.726667,4239.2,3346.6,2502.363636,4573.6,14.6,'Y',?
36,'F',95907,2.94,1668,'MONTHLY ISSUANCE',3450.726667,4239.2,3346.6,2502.363636,4573.6,14.6,'Y',?
44,'F',125832,4.12,2103,'MONTHLY ISSUANCE',22544.977778,31017.2,20618.4,22692.135294,52259.6,8459.6,'N',?
80,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',7090.944828,7323.7,6936.4,5866.016,20749.6,1549.6,'Y',?
40,'M',125832,4.12,2103,'MONTHLY ISSUANCE',22544.977778,31017.2,20618.4,22692.135294,52259.6,8459.6,'Y',?
48,'M',323870,5.44,18347,'MONTHLY ISSUANCE',3387.06,3499.9,1000,3216.616,8645.6,2285.6,'Y',?
17,'M',45714,3.6,888,'MONTHLY ISSUANCE',6354.321277,48314.7,1662.2,6488.67907,30714.6,14.6,'Y',?
65,'M',92084,0.54,4316,'MONTHLY ISSUANCE',6048.428571,6469.8,5981.9,6246.064516,13643.6,2889,'Y',?
26,'F',323870,5.44,18347,'MONTHLY ISSUANCE',17538.192857,25361.2,300,17226.215385,30610.6,4700,'Y',?
20,'M',323870,5.44,18347,'MONTHLY ISSUANCE',17538.192857,25361.2,300,17226.215385,30610.6,4700,'Y',?
72,'M',42821,7.01,1358,'MONTHLY ISSUANCE',5599,5944.6,500,5105.585714,12535.6,300,'Y',?
21,'F',138032,5.66,4505,'MONTHLY ISSUANCE',10184.341304,21084.2,8391.3,9939.195455,23000.6,1300,'Y',?
34,'M',75637,0.59,3529,'MONTHLY ISSUANCE',21090.685185,29935.8,1100,20490.023077,49468.6,500,'Y',?
29,'F',75637,0.59,3529,'MONTHLY ISSUANCE',16915.503448,23840.7,500,15930.066667,30813.6,6413.6,'Y',?
58,'M',70699,3.35,1910,'MONTHLY ISSUANCE',24540.931111,34447.1,200,23886.265116,40411.6,10211.6,'N',?
45,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',15349.079487,22196.9,300,15698.427027,39494.6,4314.6,'Y',?
32,'F',128118,7.07,6872,'MONTHLY ISSUANCE',14955.704167,23031.9,700,13827.808696,44527.6,2500,'Y',?
29,'M',87419,2.66,3198,'MONTHLY ISSUANCE',3532.4625,4441.9,3445.4,3182.007143,8118.6,2298.6,'Y',?
30,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',24476.2975,34554.1,300,23354.779487,36958.6,100,'N',?
56,'F',95616,4.43,3040,'MONTHLY ISSUANCE',39190.056923,162657.5,106.7,33470.39375,166314.6,14.6,'Y',?
37,'F',127369,5.88,2807,'MONTHLY ISSUANCE',3550.27377,3641.7,700,3245.321429,11789.6,794.6,'Y',?
50,'F',182027,3.74,4433,'MONTHLY ISSUANCE',9665.239063,16941.4,900,9457.722581,22968.6,1700,'Y',?
54,'F',114200,5.72,2718,'ISSUANCE AFTER TRANSACTION',15686.44697,23721,700,14381.546875,30879,4700,'Y',?
48,'M',107911,3.56,1903,'MONTHLY ISSUANCE',9959.972,19474.5,500,8740.626087,20000.6,500,'Y',?
34,'F',139012,3.49,2799,'MONTHLY ISSUANCE',10465.315152,16599.4,9449.5,10334.040625,21418.6,4200,'Y',?
33,'M',139012,3.49,2799,'MONTHLY ISSUANCE',10465.315152,16599.4,9449.5,10334.040625,21418.6,4200,'Y',?
59,'M',42821,7.01,1358,'MONTHLY ISSUANCE',21095.506667,29067.6,19380.9,20430.035714,42170.6,3900,'Y',?
27,'F',118650,4.48,5471,'MONTHLY ISSUANCE',15755.382258,26060.6,800,15503.593333,36128.6,5800,'Y',?
50,'M',67298,1.29,1127,'MONTHLY ISSUANCE',7671.377419,17328.7,600,7335.61,17441.6,2500,'Y',?
19,'F',177686,1.71,6295,'MONTHLY ISSUANCE',24260.928571,33776.3,22191.2,24721.196296,55514.6,14.6,'Y',?
50,'M',58796,3.6,1879,'MONTHLY ISSUANCE',25638.723881,127450.2,94.4,19578.092308,120414.6,14.6,'N',?
56,'F',58796,3.6,1879,'MONTHLY ISSUANCE',25638.723881,127450.2,94.4,19578.092308,120414.6,14.6,'Y',?
56,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',22076.16,30833.4,300,22098.657143,48100.6,9900.6,'Y',?
44,'M',87419,2.66,3198,'MONTHLY ISSUANCE',16970.535294,26679.2,700,16998.22449,37520.6,5020.6,'N',?
44,'M',121947,2.97,3839,'MONTHLY ISSUANCE',21409.405,30579.3,200,21304.652632,36085.6,3800,'Y',?
27,'F',285387,7.75,10108,'WEEKLY ISSUANCE',16863.414286,23842.3,900,15904.947368,25214,9400,'Y',?
52,'F',110643,4.48,2252,'MONTHLY ISSUANCE',20914.45625,29907.1,700,19418.357143,58841.6,9300,'Y',?
67,'F',122603,2.01,5273,'MONTHLY ISSUANCE',6464.189655,6703.2,1100,6386.872,16018.6,2418.6,'Y',?
64,'M',122603,2.01,5273,'MONTHLY ISSUANCE',6464.189655,6703.2,1100,6386.872,16018.6,2418.6,'Y',?
51,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',6569.628302,13173.4,200,6276.684,13320.6,3840.6,'Y',?
48,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',6569.628302,13173.4,200,6276.684,13320.6,3840.6,'Y',?
19,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',42684.491071,148603.7,146.5,36253.341818,154634.6,4200,'N',?
20,'M',45714,3.6,888,'MONTHLY ISSUANCE',3480.555556,4201.8,3407.5,3350.08125,7104.6,14.6,'Y',?
26,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',42684.491071,148603.7,146.5,36253.341818,154634.6,4200,'Y',?
29,'F',53921,3.26,1875,'MONTHLY ISSUANCE',8194.462222,15198.7,500,7558.823256,23593.6,100,'Y',?
50,'M',51313,4.2,1452,'MONTHLY ISSUANCE',8185.288889,14996.4,600,7566.890476,18677.6,3797.6,'Y',?
17,'F',323870,5.44,18347,'MONTHLY ISSUANCE',9269.521875,49500.2,611,8860.648276,49714.6,14.6,'Y',?
61,'F',70646,3.64,1542,'MONTHLY ISSUANCE',5621.8,5776.2,400,5886.609302,12881.6,3781.6,'Y',?
32,'M',122603,2.01,5273,'MONTHLY ISSUANCE',21442.38,30722.2,700,22849.953846,33716.6,13400,'Y',?
37,'M',387570,1.96,18696,'MONTHLY ISSUANCE',3086.74375,3198.6,300,2968.837037,6621.6,2091.6,'Y',?
43,'F',387570,1.96,18696,'MONTHLY ISSUANCE',3086.74375,3198.6,300,2968.837037,6621.6,2091.6,'Y',?
28,'F',285387,7.75,10108,'MONTHLY ISSUANCE',9912.117647,18213.1,900,9192.260606,37226.6,1400,'Y',?
29,'F',112709,2.31,2618,'MONTHLY ISSUANCE',32067.2,119328.8,65.6,27493.338462,94806.6,14.6,'Y',?
49,'F',92084,0.54,4316,'MONTHLY ISSUANCE',17168.45,23630.2,900,15839.13,39059.6,3200,'N',?
31,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',18963.876,27327.9,900,18199.975,34552.6,400,'Y',?
47,'F',197099,2.31,4265,'MONTHLY ISSUANCE',44651.076056,202676.6,71.1,39412.414286,207394.6,14.6,'Y',?
46,'M',107911,3.56,1903,'MONTHLY ISSUANCE',17861.031034,25226,1100,15817.77037,42200.6,3420.6,'N',?
56,'F',42821,7.01,1358,'MONTHLY ISSUANCE',8992.7625,20214.2,400,9501.428571,23394,2600,'Y',?
22,'F',51313,4.2,1452,'MONTHLY ISSUANCE',7810.247826,18072.7,1100,5713.71,12032.6,800,'N',?
29,'M',105058,3.22,4505,'ISSUANCE AFTER TRANSACTION',29794.253571,116039.2,91.8,24814.545455,100000,100,'N',?
22,'M',387570,1.96,18696,'MONTHLY ISSUANCE',20898.591176,30443.9,600,19679.93125,46766.6,7286.6,'Y',?
30,'F',387570,1.96,18696,'MONTHLY ISSUANCE',20898.591176,30443.9,600,19679.93125,46766.6,7286.6,'Y',?
25,'M',182027,3.74,4433,'MONTHLY ISSUANCE',4957.227869,14976.7,900,4529.087719,12679.6,2169.6,'Y',?
37,'M',95907,2.94,1668,'MONTHLY ISSUANCE',5080.363934,12369.5,1100,4649.534483,15524.6,1900,'Y',?
57,'F',114006,5.39,4166,'MONTHLY ISSUANCE',21127.495385,29553.5,400,21218.11746,50382.6,9402.6,'Y',?
57,'M',114006,5.39,4166,'MONTHLY ISSUANCE',21127.495385,29553.5,400,21218.11746,50382.6,9402.6,'Y',?
62,'M',75637,0.59,3529,'MONTHLY ISSUANCE',13633.091429,21558.9,300,12231.8,38208.6,2600,'Y',?
20,'F',85852,8.23,2822,'MONTHLY ISSUANCE',18216.825806,26012.1,800,17144.137931,24577.6,4117.6,'N',?
35,'M',95907,2.94,1668,'MONTHLY ISSUANCE',6688.302857,15417.5,5493.2,6364.424242,22302.6,1300,'Y',?
31,'F',182027,3.74,4433,'MONTHLY ISSUANCE',22917.784848,31488.5,20896.5,20607.65,39576.6,200,'N',?
48,'M',94812,3.67,2804,'MONTHLY ISSUANCE',35142.461538,52186.2,1000,27677.516667,50005.6,5800,'Y',?
56,'F',94812,3.67,2804,'MONTHLY ISSUANCE',35142.461538,52186.2,1000,27677.516667,50005.6,5800,'Y',?
79,'M',87419,2.66,3198,'MONTHLY ISSUANCE',4562.258824,4865.7,500,5148.133333,11461.6,1661.6,'Y',?
79,'F',87419,2.66,3198,'MONTHLY ISSUANCE',4562.258824,4865.7,500,5148.133333,11461.6,1661.6,'Y',?
55,'F',145688,1.86,2906,'MONTHLY ISSUANCE',3150,10100,500,1944.444444,6800,300,'Y',?
45,'M',85852,8.23,2822,'MONTHLY ISSUANCE',14063.039344,19726,500,14069.677966,24247.6,1600,'Y',?
24,'M',182027,3.74,4433,'MONTHLY ISSUANCE',18803.402985,28451.5,1100,18179.409231,31125.6,7900,'N',?
44,'F',86513,4.52,1460,'MONTHLY ISSUANCE',15041.686486,21245.3,600,14621.502857,28614.6,7400,'N',?
23,'M',93931,1.54,1913,'MONTHLY ISSUANCE',8709.160465,50613.7,200,7531.761905,47314.6,14.6,'Y',?
53,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',28027.386957,52752.6,700,24630.866667,87614.6,9714.6,'Y',?
34,'F',119895,9.4,4743,'MONTHLY ISSUANCE',3047.211594,3131.6,400,2804.621875,8618.6,2018.6,'Y',?
22,'F',161854,2.5,3891,'MONTHLY ISSUANCE',7817.039474,59715.1,300,6769.75,33764.6,14.6,'N',?
68,'F',128118,7.07,6872,'MONTHLY ISSUANCE',6430.433333,6935.2,300,5940.44,9821.6,3321.6,'Y',?
32,'F',1204953,0.43,99107,'MONTHLY ISSUANCE',22331.284615,30702.7,19920.6,20885.066667,59970.6,1400,'Y',?
39,'F',387570,1.96,18696,'MONTHLY ISSUANCE',15275.588235,21087.2,13845.8,15559.787755,43603,3817.6,'Y',?
46,'M',387570,1.96,18696,'MONTHLY ISSUANCE',15275.588235,21087.2,13845.8,15559.787755,43603,3817.6,'Y',?
46,'F',177686,1.71,6295,'MONTHLY ISSUANCE',14450.198333,25393.1,12834,13414.465517,42870.6,3100,'Y',?
46,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',18425.307843,35979.1,200,17904.265306,58862,8876.6,'Y',?
41,'M',119895,9.4,4743,'MONTHLY ISSUANCE',3047.211594,3131.6,400,2804.621875,8618.6,2018.6,'Y',?
79,'M',88757,2.68,2218,'MONTHLY ISSUANCE',5094.469231,5464.8,1100,5293.022222,13129.6,1800,'Y',?
79,'F',88757,2.68,2218,'MONTHLY ISSUANCE',5094.469231,5464.8,1100,5293.022222,13129.6,1800,'Y',?
28,'M',1204953,0.43,99107,'MONTHLY ISSUANCE',5073.093103,15804.4,300,3960.915385,9451.6,1100,'Y',?
46,'M',95616,4.43,3040,'MONTHLY ISSUANCE',3483.980952,3551.6,800,3376.210345,10445.6,2315.6,'Y',?
38,'F',95616,4.43,3040,'MONTHLY ISSUANCE',3483.980952,3551.6,800,3376.210345,10445.6,2315.6,'Y',?
44,'M',323870,5.44,18347,'MONTHLY ISSUANCE',13323.441379,19955.7,1000,14060.707407,44994.6,14.6,'Y',?
